frame_number,latitude,longitude,gps_displacement_wrt_ref,pix_displacement_wrt_ref,is_reference
1816,38.017757,23.755362,4.884058173408581,73.26087260112872,False
1817,38.017764,23.755365,5.7049926631721455,85.57488994758218,False
1818,38.017764,23.755365,5.7049926631721455,85.57488994758218,False
1819,38.01777,23.755368,6.421992174738904,96.32988262108356,False
1820,38.01777,23.755368,6.421992174738904,96.32988262108356,False
1821,38.01777,23.755368,6.421992174738904,96.32988262108356,False
1822,38.017778,23.755371,7.347263472622704,110.20895208934057,False
1823,38.017778,23.755371,7.347263472622704,110.20895208934057,False
1824,38.017784,23.755375,8.095035794578758,121.42553691868136,False
1825,38.017784,23.755375,8.095035794578758,121.42553691868136,False
1826,38.017784,23.755375,8.095035794578758,121.42553691868136,False
1827,38.017791,23.755378,8.915985947692661,133.73978921538992,False
1828,38.017791,23.755378,8.915985947692661,133.73978921538992,False
1829,38.017797,23.755381,9.632988039224315,144.49482058836475,False
1830,38.017797,23.755381,9.632988039224315,144.49482058836475,False
1831,38.017804,23.755385,10.485157219033342,157.27735828550013,False
1832,38.017804,23.755385,10.485157219033342,157.27735828550013,False
1833,38.017804,23.755385,10.485157219033342,157.27735828550013,False
1834,38.017811,23.755388,11.306023668837174,169.5903550325576,False
1835,38.017811,23.755388,11.306023668837174,169.5903550325576,False
1836,38.017811,23.755388,11.306023668837174,169.5903550325576,False
1837,38.017818,23.755391,12.126980467068897,181.90470700603345,False
1838,38.017818,23.755391,12.126980467068897,181.90470700603345,False
1839,38.017824,23.755395,12.875313285793542,193.12969928690313,False
1840,38.017824,23.755395,12.875313285793542,193.12969928690313,False
1841,38.017824,23.755395,12.875313285793542,193.12969928690313,False
1842,38.017831,23.755398,13.696123155492193,205.4418473323829,False
1843,38.017831,23.755398,13.696123155492193,205.4418473323829,False
1844,38.017838,23.755401,14.517014892884328,217.7552233932649,False
1845,38.017838,23.755401,14.517014892884328,217.7552233932649,False
1846,38.017838,23.755401,14.517014892884328,217.7552233932649,False
1847,38.017845,23.755405,15.369214093968063,230.53821140952095,False
1848,38.017845,23.755405,15.369214093968063,230.53821140952095,False
1849,38.017851,23.755408,16.08625683722717,241.29385255840756,False
1850,38.017851,23.755408,16.08625683722717,241.29385255840756,False
1851,38.017851,23.755408,16.08625683722717,241.29385255840756,False
1852,38.017858,23.755412,16.938616489685558,254.07924734528336,False
1853,38.017858,23.755412,16.938616489685558,254.07924734528336,False
1854,38.017865,23.755415,17.759363348350533,266.390450225258,False
1855,38.017865,23.755415,17.759363348350533,266.390450225258,False
1856,38.017865,23.755415,17.759363348350533,266.390450225258,False
1857,38.017872,23.755418,18.580179732714644,278.70269599071963,False
1858,38.017872,23.755418,18.580179732714644,278.70269599071963,False
1859,38.017878,23.755421,19.29721754657266,289.4582631985899,False
1860,38.017878,23.755421,19.29721754657266,289.4582631985899,False
1861,38.017878,23.755421,19.29721754657266,289.4582631985899,False
1862,38.017885,23.755425,20.14952804231102,302.24292063466527,False
1863,38.017885,23.755425,20.14952804231102,302.24292063466527,False
1864,38.017892,23.755428,20.970312813765286,314.5546922064793,False
1865,38.017892,23.755428,20.970312813765286,314.5546922064793,False
1866,38.017892,23.755428,20.970312813765286,314.5546922064793,False
1867,38.017898,23.755431,21.687356224182192,325.3103433627329,False
1868,38.017898,23.755431,21.687356224182192,325.3103433627329,False
1869,38.017905,23.755435,22.539703236225755,338.0955485433863,False
1870,38.017905,23.755435,22.539703236225755,338.0955485433863,False
1871,38.017905,23.755435,22.539703236225755,338.0955485433863,False
1872,38.017912,23.755438,23.36046248588386,350.4069372882579,False
1873,38.017912,23.755438,23.36046248588386,350.4069372882579,False
1874,38.017919,23.755441,24.1812743095683,362.71911464352445,False
1875,38.017919,23.755441,24.1812743095683,362.71911464352445,False
1876,38.017925,23.755444,24.89831390901556,373.4747086352334,False
1877,38.017925,23.755444,24.89831390901556,373.4747086352334,False
1878,38.017925,23.755444,24.89831390901556,373.4747086352334,False
1879,38.017932,23.755447,25.719164510055826,385.7874676508374,False
1880,38.017932,23.755447,25.719164510055826,385.7874676508374,False
1881,38.017932,23.755447,25.719164510055826,385.7874676508374,False
1882,38.017939,23.755451,26.571411466997077,398.57117200495617,False
1883,38.017939,23.755451,26.571411466997077,398.57117200495617,False
1884,38.017946,23.755454,27.39224355380062,410.8836533070093,False
1885,38.017946,23.755454,27.39224355380062,410.8836533070093,False
1886,38.017946,23.755454,27.39224355380062,410.8836533070093,False
1887,38.017953,23.755457,28.213116459728827,423.1967468959324,False
1888,38.017953,23.755457,28.213116459728827,423.1967468959324,False
1889,38.01796,23.755461,29.06533072858207,435.97996092873103,False
1890,38.01796,23.755461,29.06533072858207,435.97996092873103,False
1891,38.01796,23.755461,29.06533072858207,435.97996092873103,False
1892,38.017966,23.755464,29.7823702367942,446.73555355191303,False
1893,38.017966,23.755464,29.7823702367942,446.73555355191303,False
1894,38.017973,23.755467,30.603218059502126,459.0482708925319,False
1895,38.017973,23.755467,30.603218059502126,459.0482708925319,False
1896,38.017973,23.755467,30.603218059502126,459.0482708925319,False
1897,38.01798,23.75547,31.424101706985155,471.36152560477734,False
1898,38.01798,23.75547,31.424101706985155,471.36152560477734,False
1899,38.017987,23.755474,32.27629905400538,484.14448581008065,False
1900,38.017987,23.755474,32.27629905400538,484.14448581008065,False
1901,38.017987,23.755474,32.27629905400538,484.14448581008065,False
1902,38.017994,23.755477,33.097166108996596,496.45749163494895,False
1903,38.017994,23.755477,33.097166108996596,496.45749163494895,False
1904,38.018,23.75548,33.81419628667081,507.2129443000621,False
1905,38.018,23.75548,33.81419628667081,507.2129443000621,False
1906,38.018,23.75548,33.81419628667081,507.2129443000621,False
1907,38.018007,23.755484,34.66642622699568,519.9963934049352,False
1908,38.018007,23.755484,34.66642622699568,519.9963934049352,False
1909,38.018014,23.755487,35.48727202241036,532.3090803361554,False
1910,38.018014,23.755487,35.48727202241036,532.3090803361554,False
1911,38.018014,23.755487,35.48727202241036,532.3090803361554,False
1912,38.018021,23.75549,36.30814891051709,544.6222336577564,False
1913,38.018021,23.75549,36.30814891051709,544.6222336577564,False
1914,38.018027,23.755494,37.05656452563693,555.8484678845539,False
1915,38.018027,23.755494,37.05656452563693,555.8484678845539,False
1916,38.018034,23.755497,37.877391498141705,568.1608724721256,False
1917,38.018034,23.755497,37.877391498141705,568.1608724721256,False
1918,38.018034,23.755497,37.877391498141705,568.1608724721256,False
1919,38.018041,23.7555,38.69824843982733,580.47372659741,False
1920,38.018041,23.7555,38.69824843982733,580.47372659741,False
1921,38.018041,23.7555,38.69824843982733,580.47372659741,False
1922,38.018047,23.755504,39.44671191237738,591.7006786856607,False
1923,38.018047,23.755504,39.44671191237738,591.7006786856607,False
1924,38.018054,23.755507,40.26752210568493,604.012831585274,False
1925,38.018054,23.755507,40.26752210568493,604.012831585274,False
1926,38.018061,23.75551,41.08836119491763,616.3254179237645,False
1927,38.018061,23.75551,41.08836119491763,616.3254179237645,False
1928,38.018061,23.75551,41.08836119491763,616.3254179237645,False
1929,38.018067,23.755514,41.83686681334994,627.5530022002491,False
1930,38.018067,23.755514,41.83686681334994,627.5530022002491,False
1931,38.018067,23.755514,41.83686681334994,627.5530022002491,False
1932,38.018074,23.755517,42.657661958944104,639.8649293841615,False
1933,38.018074,23.755517,42.657661958944104,639.8649293841615,False
1934,38.018081,23.75552,43.478484978829094,652.1772746824364,False
1935,38.018081,23.75552,43.478484978829094,652.1772746824364,False
1936,38.018081,23.75552,43.478484978829094,652.1772746824364,False
1937,38.018088,23.755524,44.33076454915095,664.9614682372643,False
1938,38.018088,23.755524,44.33076454915095,664.9614682372643,False
1939,38.018094,23.755527,45.04780957239303,675.7171435858954,False
1940,38.018094,23.755527,45.04780957239303,675.7171435858954,False
1941,38.018101,23.75553,45.86861805441638,688.0292708162457,False
1942,38.018101,23.75553,45.86861805441638,688.0292708162457,False
1943,38.018101,23.75553,45.86861805441638,688.0292708162457,False
1944,38.018108,23.755534,46.720916874230795,700.8137531134619,False
1945,38.018108,23.755534,46.720916874230795,700.8137531134619,False
1946,38.018108,23.755534,46.720916874230795,700.8137531134619,False
1947,38.018114,23.755537,47.43796375980322,711.5694563970483,False
1948,38.018114,23.755537,47.43796375980322,711.5694563970483,False
1949,38.018121,23.755541,48.290313748520255,724.3547062278038,False
1950,38.018121,23.755541,48.290313748520255,724.3547062278038,False
1951,38.018121,23.755541,48.290313748520255,724.3547062278038,False
1952,38.018128,23.755544,49.11107508174216,736.6661262261324,False
1953,38.018128,23.755544,49.11107508174216,736.6661262261324,False
1954,38.018135,23.755547,49.93186179498903,748.9779269248355,False
1955,38.018135,23.755547,49.93186179498903,748.9779269248355,False
1956,38.018135,23.755547,49.93186179498903,748.9779269248355,False
1957,38.018141,23.755551,50.68048751837828,760.2073127756742,False
1958,38.018141,23.755551,50.68048751837828,760.2073127756742,False
1959,38.018148,23.755554,51.5012383404799,772.5185751071986,False
1960,38.018148,23.755554,51.5012383404799,772.5185751071986,False
1961,38.018148,23.755554,51.5012383404799,772.5185751071986,False
1962,38.018154,23.755557,52.21828819824716,783.2743229737074,False
1963,38.018154,23.755557,52.21828819824716,783.2743229737074,False
1964,38.018161,23.75556,53.039060351254854,795.5859052688228,False
1965,38.018161,23.75556,53.039060351254854,795.5859052688228,False
1966,38.018161,23.75556,53.039060351254854,795.5859052688228,False
1967,38.018168,23.755564,53.89140596743486,808.3710895115229,False
1968,38.018168,23.755564,53.89140596743486,808.3710895115229,False
1969,38.018174,23.755567,54.60845701941832,819.1268552912748,False
1970,38.018174,23.755567,54.60845701941832,819.1268552912748,False
1971,38.018174,23.755567,54.60845701941832,819.1268552912748,False
1972,38.018181,23.75557,55.42921900709061,831.4382851063591,False
1973,38.018181,23.75557,55.42921900709061,831.4382851063591,False
1974,38.018188,23.755574,56.28157739353543,844.2236609030315,False
1975,38.018188,23.755574,56.28157739353543,844.2236609030315,False
1976,38.018188,23.755574,56.28157739353543,844.2236609030315,False
1977,38.018195,23.755577,57.10233273813,856.53499107195,False
1978,38.018195,23.755577,57.10233273813,856.53499107195,False
1979,38.018201,23.75558,57.81938209668716,867.2907314503074,False
1980,38.018201,23.75558,57.81938209668716,867.2907314503074,False
1981,38.018201,23.75558,57.81938209668716,867.2907314503074,False
1982,38.018208,23.755583,58.64015655582588,879.6023483373882,False
1983,38.018208,23.755583,58.64015655582588,879.6023483373882,False
1984,38.018214,23.755586,59.357203399751114,890.3580509962667,False
1985,38.018214,23.755586,59.357203399751114,890.3580509962667,False
1986,38.018214,23.755586,59.357203399751114,890.3580509962667,False
1987,38.018221,23.75559,60.20954908169561,903.1432362254342,False
1988,38.018221,23.75559,60.20954908169561,903.1432362254342,False
1989,38.018228,23.755593,61.03031423517949,915.4547135276923,False
1990,38.018228,23.755593,61.03031423517949,915.4547135276923,False
1991,38.018228,23.755593,61.03031423517949,915.4547135276923,False
1992,38.018234,23.755596,61.747362359092435,926.2104353863865,False
1993,38.018234,23.755596,61.747362359092435,926.2104353863865,False
1994,38.018241,23.755599,62.568145069630155,938.5221760444523,False
1995,38.018241,23.755599,62.568145069630155,938.5221760444523,False
1996,38.018241,23.755599,62.568145069630155,938.5221760444523,False
1997,38.018248,23.755603,63.420476007370716,951.3071401105608,False
1998,38.018248,23.755603,63.420476007370716,951.3071401105608,False
1999,38.018254,23.755606,64.13752526717484,962.0628790076225,False
2000,38.018254,23.755606,64.13752526717484,962.0628790076225,False
2001,38.018254,23.755606,64.13752526717484,962.0628790076225,False
2002,38.018261,23.755609,64.95829897781603,974.3744846672404,False
2003,38.018261,23.755609,64.95829897781603,974.3744846672404,False
2004,38.018268,23.755612,65.77909163761687,986.6863745642531,False
2005,38.018268,23.755612,65.77909163761687,986.6863745642531,False
2006,38.018268,23.755612,65.77909163761687,986.6863745642531,False
2007,38.018274,23.755616,66.52769168895134,997.91537533427,False
2008,38.018274,23.755616,66.52769168895134,997.91537533427,False
2009,38.018281,23.755619,67.3484569927235,1010.2268548908525,False
2010,38.018281,23.755619,67.3484569927235,1010.2268548908525,False
2011,38.018281,23.755619,67.3484569927235,1010.2268548908525,False
2012,38.018288,23.755622,68.1692407827529,1022.5386117412934,False
2013,38.018288,23.755622,68.1692407827529,1022.5386117412934,False
2014,38.018294,23.755626,68.91786124972644,1033.7679187458966,False
2015,38.018294,23.755626,68.91786124972644,1033.7679187458966,False
2016,38.018294,23.755626,68.91786124972644,1033.7679187458966,False
2017,38.018302,23.755629,69.84234772814109,1047.6352159221165,False
2018,38.018302,23.755629,69.84234772814109,1047.6352159221165,False
2019,38.018308,23.755633,70.59098163454574,1058.8647245181862,False
2020,38.018308,23.755633,70.59098163454574,1058.8647245181862,False
2021,38.018308,23.755633,70.59098163454574,1058.8647245181862,False
2022,38.018314,23.755635,71.27644093156056,1069.1466139734084,False
2023,38.018314,23.755635,71.27644093156056,1069.1466139734084,False
2024,38.018321,23.755639,72.12878367482965,1081.9317551224447,False
2025,38.018321,23.755639,72.12878367482965,1081.9317551224447,False
2026,38.018321,23.755639,72.12878367482965,1081.9317551224447,False
2027,38.018328,23.755642,72.94955134107633,1094.243270116145,False
2028,38.018328,23.755642,72.94955134107633,1094.243270116145,False
2029,38.018334,23.755646,73.69820853326652,1105.4731279989978,False
2030,38.018334,23.755646,73.69820853326652,1105.4731279989978,False
2031,38.018334,23.755646,73.69820853326652,1105.4731279989978,False
2032,38.018341,23.755649,74.51895164183095,1117.7842746274644,False
2033,38.018341,23.755649,74.51895164183095,1117.7842746274644,False
2034,38.018348,23.755652,75.3397119598086,1130.095679397129,False
2035,38.018348,23.755652,75.3397119598086,1130.095679397129,False
2036,38.018348,23.755652,75.3397119598086,1130.095679397129,False
2037,38.018355,23.755656,76.19207083474127,1142.881062521119,False
2038,38.018355,23.755656,76.19207083474127,1142.881062521119,False
2039,38.018361,23.755659,76.90912229864648,1153.6368344796972,False
2040,38.018361,23.755659,76.90912229864648,1153.6368344796972,False
2041,38.018361,23.755659,76.90912229864648,1153.6368344796972,False
2042,38.018368,23.755662,77.72987568850377,1165.9481353275564,False
2043,38.018368,23.755662,77.72987568850377,1165.9481353275564,False
2044,38.018375,23.755666,78.58224322308648,1178.7336483462973,False
2045,38.018375,23.755666,78.58224322308648,1178.7336483462973,False
2046,38.018375,23.755666,78.58224322308648,1178.7336483462973,False
2047,38.018381,23.755669,79.2992953939168,1189.489430908752,False
2048,38.018381,23.755669,79.2992953939168,1189.489430908752,False
2049,38.018388,23.755672,80.12004224165949,1201.8006336248923,False
2050,38.018388,23.755672,80.12004224165949,1201.8006336248923,True
2051,38.018388,23.755672,0.0,0.0,False
2052,38.018395,23.755676,0.8536004501986459,12.804006752979689,False
2053,38.018395,23.755676,0.8536004501986459,12.804006752979689,False
2054,38.018401,23.755679,1.570219703210718,23.55329554816077,False
2055,38.018401,23.755679,1.570219703210718,23.55329554816077,False
2056,38.018401,23.755679,1.570219703210718,23.55329554816077,False
2057,38.018408,23.755682,2.390212311395761,35.853184670936415,False
2058,38.018408,23.755682,2.390212311395761,35.853184670936415,False
2059,38.018415,23.755686,3.2430954197538178,48.64643129630727,False
2060,38.018415,23.755686,3.2430954197538178,48.64643129630727,False
2061,38.018415,23.755686,3.2430954197538178,48.64643129630727,False
2062,38.018421,23.755689,3.9601127207759945,59.40169081163992,False
2063,38.018421,23.755689,3.9601127207759945,59.40169081163992,False
2064,38.018428,23.755692,4.780424535175292,71.70636802762938,False
2065,38.018428,23.755692,4.780424535175292,71.70636802762938,False
2066,38.018428,23.755692,4.780424535175292,71.70636802762938,False
2067,38.018435,23.755696,5.633198961728399,84.49798442592599,False
2068,38.018435,23.755696,5.633198961728399,84.49798442592599,False
2069,38.018441,23.755699,6.3502459563584805,95.25368934537721,False
2070,38.018441,23.755699,6.3502459563584805,95.25368934537721,False
2071,38.018441,23.755699,6.3502459563584805,95.25368934537721,False
2072,38.018448,23.755702,7.170636671338552,107.55955007007827,False
2073,38.018448,23.755702,7.170636671338552,107.55955007007827,False
2074,38.018455,23.755706,8.02336714890897,120.35050723363456,False
2075,38.018455,23.755706,8.02336714890897,120.35050723363456,False
2076,38.018455,23.755706,8.02336714890897,120.35050723363456,False
2077,38.018461,23.755709,8.740422271246223,131.10633406869334,False
2078,38.018461,23.755709,8.740422271246223,131.10633406869334,False
2079,38.018468,23.755712,9.560848719885493,143.4127307982824,False
2080,38.018468,23.755712,9.560848719885493,143.4127307982824,False
2081,38.018468,23.755712,9.560848719885493,143.4127307982824,False
2082,38.018475,23.755716,10.413555407083063,156.20333110624594,False
2083,38.018475,23.755716,10.413555407083063,156.20333110624594,False
2084,38.018482,23.755719,11.233997101821542,168.50995652732314,False
2085,38.018482,23.755719,11.233997101821542,168.50995652732314,False
2086,38.018482,23.755719,11.233997101821542,168.50995652732314,False
2087,38.018488,23.755722,11.951060680816079,179.26591021224118,False
2088,38.018488,23.755722,11.951060680816079,179.26591021224118,False
2089,38.018495,23.755725,12.771647120771926,191.5747068115789,False
2090,38.018495,23.755725,12.771647120771926,191.5747068115789,False
2091,38.018495,23.755725,12.771647120771926,191.5747068115789,False
2092,38.018501,23.755729,13.520812568157032,202.81218852235548,False
2093,38.018501,23.755729,13.520812568157032,202.81218852235548,False
2094,38.018508,23.755732,14.341272554130267,215.11908831195402,False
2095,38.018508,23.755732,14.341272554130267,215.11908831195402,False
2096,38.018508,23.755732,14.341272554130267,215.11908831195402,False
2097,38.018515,23.755735,15.16184871755974,227.4277307633961,False
2098,38.018515,23.755735,15.16184871755974,227.4277307633961,False
2099,38.018521,23.755738,15.878909781155132,238.18364671732698,False
2100,38.018521,23.755738,15.878909781155132,238.18364671732698,False
2101,38.018528,23.755742,16.731484340677188,250.97226511015782,False
2102,38.018528,23.755742,16.731484340677188,250.97226511015782,False
2103,38.018528,23.755742,16.731484340677188,250.97226511015782,False
2104,38.018535,23.755745,17.552053018369964,263.28079527554945,False
2105,38.018535,23.755745,17.552053018369964,263.28079527554945,False
2106,38.018535,23.755745,17.552053018369964,263.28079527554945,False
2107,38.018542,23.755748,18.372707856484613,275.5906178472692,False
2108,38.018542,23.755748,18.372707856484613,275.5906178472692,False
2109,38.018548,23.755752,19.121696038758444,286.82544058137665,False
2110,38.018548,23.755752,19.121696038758444,286.82544058137665,False
2111,38.018548,23.755752,19.121696038758444,286.82544058137665,False
2112,38.018555,23.755755,19.942259019416415,299.1338852912462,False
2113,38.018555,23.755755,19.942259019416415,299.1338852912462,False
2114,38.018562,23.755758,20.762898689825484,311.44348034738226,False
2115,38.018562,23.755758,20.762898689825484,311.44348034738226,False
2116,38.018562,23.755758,20.762898689825484,311.44348034738226,False
2117,38.018568,23.755761,21.47995682564141,322.19935238462114,False
2118,38.018568,23.755761,21.47995682564141,322.19935238462114,False
2119,38.018575,23.755765,22.33246614664645,334.9869921996968,False
2120,38.018575,23.755765,22.33246614664645,334.9869921996968,False
2121,38.018575,23.755765,22.33246614664645,334.9869921996968,False
2122,38.018582,23.755768,23.153093731918634,347.2964059787795,False
2123,38.018582,23.755768,23.153093731918634,347.2964059787795,False
2124,38.018588,23.755771,23.870152872330078,358.05229308495115,False
2125,38.018588,23.755771,23.870152872330078,358.05229308495115,False
2126,38.018588,23.755771,23.870152872330078,358.05229308495115,False
2127,38.018595,23.755774,24.6908376967496,370.362565451244,False
2128,38.018595,23.755774,24.6908376967496,370.362565451244,False
2129,38.018602,23.755778,25.543291777204736,383.14937665807105,False
2130,38.018602,23.755778,25.543291777204736,383.14937665807105,False
2131,38.018602,23.755778,25.543291777204736,383.14937665807105,False
2132,38.018609,23.755781,26.36396648830853,395.459497324628,False
2133,38.018609,23.755781,26.36396648830853,395.459497324628,False
2134,38.018616,23.755784,27.184693021341108,407.7703953201166,False
2135,38.018616,23.755784,27.184693021341108,407.7703953201166,False
2136,38.018616,23.755784,27.184693021341108,407.7703953201166,False
2137,38.018622,23.755788,27.933492032265427,419.0023804839814,False
2138,38.018622,23.755788,27.933492032265427,419.0023804839814,False
2139,38.018629,23.755791,28.754154279587876,431.31231419381817,False
2140,38.018629,23.755791,28.754154279587876,431.31231419381817,False
2141,38.018629,23.755791,28.754154279587876,431.31231419381817,False
2142,38.018636,23.755794,29.574864850464085,443.62297275696125,False
2143,38.018636,23.755794,29.574864850464085,443.62297275696125,False
2144,38.018642,23.755797,30.291917597529917,454.37876396294877,False
2145,38.018642,23.755797,30.291917597529917,454.37876396294877,False
2146,38.018642,23.755797,30.291917597529917,454.37876396294877,False
2147,38.01865,23.755801,31.247988674178668,468.71983011268003,False
2148,38.01865,23.755801,31.247988674178668,468.71983011268003,False
2149,38.018656,23.755804,31.965042499084,479.47563748626,False
2150,38.018656,23.755804,31.965042499084,479.47563748626,False
2151,38.018656,23.755804,31.965042499084,479.47563748626,False
2152,38.018662,23.755807,32.68209673464793,490.2314510197189,False
2153,38.018662,23.755807,32.68209673464793,490.2314510197189,False
2154,38.018669,23.755811,33.53453967749162,503.0180951623743,False
2155,38.018669,23.755811,33.53453967749162,503.0180951623743,False
2156,38.018669,23.755811,33.53453967749162,503.0180951623743,False
2157,38.018676,23.755814,34.355224734372094,515.3283710155814,False
2158,38.018676,23.755814,34.355224734372094,515.3283710155814,False
2159,38.018682,23.755817,35.072280156402734,526.084202346041,False
2160,38.018682,23.755817,35.072280156402734,526.084202346041,False
2161,38.018682,23.755817,35.072280156402734,526.084202346041,False
2162,38.018689,23.75582,35.89300088233314,538.3950132349971,False
2163,38.018689,23.75582,35.89300088233314,538.3950132349971,False
2164,38.018696,23.755824,36.745410644182165,551.1811596627325,False
2165,38.018696,23.755824,36.745410644182165,551.1811596627325,False
2166,38.018696,23.755824,36.745410644182165,551.1811596627325,False
2167,38.018703,23.755827,37.56612284032482,563.4918426048723,False
2168,38.018703,23.755827,37.56612284032482,563.4918426048723,False
2169,38.018709,23.75583,38.28317578406353,574.2476367609529,False
2170,38.018709,23.75583,38.28317578406353,574.2476367609529,False
2171,38.018709,23.75583,38.28317578406353,574.2476367609529,False
2172,38.018716,23.755833,39.10391913006948,586.5587869510422,False
2173,38.018716,23.755833,39.10391913006948,586.5587869510422,False
2174,38.018723,23.755837,39.956300733859884,599.3445110078983,False
2175,38.018723,23.755837,39.956300733859884,599.3445110078983,False
2176,38.018723,23.755837,39.956300733859884,599.3445110078983,False
2177,38.018729,23.75584,40.673354842400705,610.1003226360106,False
2178,38.018729,23.75584,40.673354842400705,610.1003226360106,False
2179,38.018736,23.755843,41.49408599188398,622.4112898782597,False
2180,38.018736,23.755843,41.49408599188398,622.4112898782597,False
2181,38.018736,23.755843,41.49408599188398,622.4112898782597,False
2182,38.018743,23.755847,42.34648227165207,635.197234074781,False
2183,38.018743,23.755847,42.34648227165207,635.197234074781,False
2184,38.01875,23.75585,43.16720564475668,647.5080846713502,False
2185,38.01875,23.75585,43.16720564475668,647.5080846713502,False
2186,38.01875,23.75585,43.16720564475668,647.5080846713502,False
2187,38.018756,23.755853,43.88425756385675,658.2638634578512,False
2188,38.018756,23.755853,43.88425756385675,658.2638634578512,False
2189,38.018763,23.755856,44.7050076075941,670.5751141139115,False
2190,38.018763,23.755856,44.7050076075941,670.5751141139115,False
2191,38.01877,23.75586,45.55738006159348,683.3607009239022,False
2192,38.01877,23.75586,45.55738006159348,683.3607009239022,False
2193,38.01877,23.75586,45.55738006159348,683.3607009239022,False
2194,38.018777,23.755863,46.37812226903802,695.6718340355703,False
2195,38.018777,23.755863,46.37812226903802,695.6718340355703,False
2196,38.018777,23.755863,46.37812226903802,695.6718340355703,False
2197,38.018783,23.755866,47.09517211060556,706.4275816590834,False
2198,38.018783,23.755866,47.09517211060556,706.4275816590834,False
2199,38.01879,23.75587,47.947558012696064,719.213370190441,False
2200,38.01879,23.75587,47.947558012696064,719.213370190441,False
2201,38.01879,23.75587,47.947558012696064,719.213370190441,False
2202,38.018797,23.755873,48.76828990486018,731.5243485729027,False
2203,38.018797,23.755873,48.76828990486018,731.5243485729027,False
2204,38.018803,23.755876,49.48534098844457,742.2801148266685,False
2205,38.018803,23.755876,49.48534098844457,742.2801148266685,False
2206,38.01881,23.755879,50.30609619094469,754.5914428641704,False
2207,38.01881,23.755879,50.30609619094469,754.5914428641704,False
2208,38.01881,23.755879,50.30609619094469,754.5914428641704,False
2209,38.018817,23.755883,51.158461471100885,767.3769220665133,False
2210,38.018817,23.755883,51.158461471100885,767.3769220665133,False
2211,38.018817,23.755883,51.158461471100885,767.3769220665133,False
2212,38.018824,23.755886,51.9792095412998,779.688143119497,False
2213,38.018824,23.755886,51.9792095412998,779.688143119497,False
2214,38.01883,23.755889,52.696258767798376,790.4438815169757,False
2215,38.01883,23.755889,52.696258767798376,790.4438815169757,False
2216,38.01883,23.755889,52.696258767798376,790.4438815169757,False
2217,38.018837,23.755892,53.51702806084707,802.755420912706,False
2218,38.018837,23.755892,53.51702806084707,802.755420912706,False
2219,38.018844,23.755896,54.3693750263968,815.540625395952,False
2220,38.018844,23.755896,54.3693750263968,815.540625395952,False
2221,38.018844,23.755896,54.3693750263968,815.540625395952,False
2222,38.018851,23.755899,55.190137234410294,827.8520585161544,False
2223,38.018851,23.755899,55.190137234410294,827.8520585161544,False
2224,38.018857,23.755902,55.90718470795388,838.6077706193082,False
2225,38.018857,23.755902,55.90718470795388,838.6077706193082,False
2226,38.018857,23.755902,55.90718470795388,838.6077706193082,False
2227,38.018864,23.755905,56.727966373672615,850.9194956050892,False
2228,38.018864,23.755905,56.727966373672615,850.9194956050892,False
2229,38.018871,23.755909,57.58029696320735,863.7044544481103,False
2230,38.018871,23.755909,57.58029696320735,863.7044544481103,False
2231,38.018871,23.755909,57.58029696320735,863.7044544481103,False
2232,38.018877,23.755912,58.2973456743623,874.4601851154345,False
2233,38.018877,23.755912,58.2973456743623,874.4601851154345,False
2234,38.018884,23.755915,59.11811745639958,886.7717618459938,False
2235,38.018884,23.755915,59.11811745639958,886.7717618459938,False
2236,38.018884,23.755915,59.11811745639958,886.7717618459938,False
2237,38.01889,23.755918,59.83516368604593,897.527455290689,False
2238,38.01889,23.755918,59.83516368604593,897.527455290689,False
2239,38.018895,23.755921,60.448493803712196,906.727407055683,False
2240,38.018895,23.755921,60.448493803712196,906.727407055683,False
2241,38.018895,23.755921,60.448493803712196,906.727407055683,False
2242,38.018901,23.755924,61.16554380615725,917.4831570923587,False
2243,38.018901,23.755924,61.16554380615725,917.4831570923587,False
2244,38.018906,23.755926,61.74728883836946,926.2093325755418,False
2245,38.018906,23.755926,61.74728883836946,926.2093325755418,False
2246,38.018906,23.755926,61.74728883836946,926.2093325755418,False
2247,38.018912,23.755929,62.46433643422823,936.9650465134234,False
2248,38.018912,23.755929,62.46433643422823,936.9650465134234,False
2249,38.018916,23.755931,62.942368355666126,944.1355253349919,False
2250,38.018916,23.755931,62.942368355666126,944.1355253349919,False
2251,38.018916,23.755931,62.942368355666126,944.1355253349919,False
2252,38.018921,23.755934,63.555712550178214,953.3356882526732,False
2253,38.018921,23.755934,63.555712550178214,953.3356882526732,False
2254,38.018925,23.755936,64.0337466593598,960.506199890397,False
2255,38.018925,23.755936,64.0337466593598,960.506199890397,False
2256,38.018925,23.755936,64.0337466593598,960.506199890397,False
2257,38.018929,23.755938,64.51178088150459,967.6767132225689,False
2258,38.018929,23.755938,64.51178088150459,967.6767132225689,False
2259,38.018933,23.755939,64.95822175383991,974.3733263075986,False
2260,38.018933,23.755939,64.95822175383991,974.3733263075986,False
2261,38.018933,23.755939,64.95822175383991,974.3733263075986,False
2262,38.018936,23.755941,65.33253012774166,979.987951916125,False
2263,38.018936,23.755941,65.33253012774166,979.987951916125,False
2264,38.018939,23.755942,65.67526786567058,985.1290179850587,False
2265,38.018939,23.755942,65.67526786567058,985.1290179850587,False
